,Score
Higgins,(-5.6733322237323165+0j)
Aiya,(-5.682407592005664+0j)
Hiro-kun,(-5.683417254368362+0j)
Kiwiwizard,(-5.684875641638927+0j)
chickenwing,(-5.687214093589773+0j)
bella,(-5.691284311902249+0j)
Hobs,(-5.696940161698372+0j)
Bouncy Bear,(-5.69702438467236+0j)
Green Jinjo,(-5.697036608009239+0j)
Y2K,(-5.69706019038168+0j)
Tater,(-5.697842418608205+0j)
AceCraze,(-5.699522732762679+0j)
Sonicist,(-5.7016673059960254+0j)
Specs,(-5.703717033845846+0j)
Stonified,(-5.703717033845847+0j)
Redboy,(-5.711543154246522+0j)
jabobster,(-5.716836304945552+0j)
Sandydude,(-5.717458904727573+0j)
reslived,(-5.717797163408562+0j)
Borg,(-5.72106358479992+0j)
Brutalist Buttplug,(-5.722288858699966+0j)
Just Nate,(-5.7249519559027355+0j)
Chaboomba,(-5.727691453938823+0j)
NOVIK,(-5.728080155249541+0j)
Berry,(-5.728926379629566+0j)
dolphintv,(-5.734496232559437+0j)
Charlatan,(-5.736827005203651+0j)
Weasel,(-5.738611037650698+0j)
Funke Master Flex,(-5.740061788277537+0j)
Younger,(-5.744562713557826+0j)
Mathieu,(-5.7554060276421755+0j)
TLC,(-5.756542760959591+0j)
Metal Fingers,(-5.757954906354625+0j)
SSK,(-5.758880536579562+0j)
200MXP,(-5.759154405108497+0j)
88NuffSaid,(-5.7591544051084975+0j)
Dolfin,(-5.763518444614043+0j)
Jazz Dynamite,(-5.764909753237836+0j)
I R NUB,(-5.765974676681678+0j)
jaaj,(-5.767796566776672+0j)
TAFKAR,(-5.769111982705077+0j)
Lickoctopus,(-5.769452066219207+0j)
Husbrann,(-5.769460097948106+0j)
BRANDO,(-5.7717388001752585+0j)
Life,(-5.775589093138706+0j)
E. Werky,(-5.77657974660287+0j)
Casey,(-5.778204762524078+0j)
JUSh,(-5.7787702580911064+0j)
Genthus,(-5.780667680293824+0j)
Charquikan,(-5.781021257777521+0j)
QueueSS,(-5.785806897626919+0j)
Nick Ahoy,(-5.789241945805859+0j)
kitkatbar106,(-5.789305791868208+0j)
Wife,(-5.789497867836831+0j)
Fadversity,(-5.790173580565163+0j)
Stig,(-5.791582472038492+0j)
Sorry,(-5.792197093807486+0j)
Paulloween,(-5.793283022600163+0j)
nito,(-5.793543774784679+0j)
SickNastee,(-5.795034888777251+0j)
King Smite,(-5.79560176925237+0j)
Kyler,(-5.795834032279529+0j)
Orangutan,(-5.799137670778879+0j)
Walmart Shoes,(-5.8022055068302+0j)
Zaza,(-5.802644547221625+0j)
VorpalStorm,(-5.803026061205487+0j)
Jonnygom,(-5.806758298813315+0j)
Wayne Kerr,(-5.807064537826449+0j)
DAD,(-5.8096505576059805+0j)
Kap,(-5.810049045598908+0j)
Padre,(-5.811021394524896+0j)
Zepho,(-5.811916278071035+0j)
meleesadposts,(-5.813559073540697+0j)
ChixbelovenmiD,(-5.814776320123414+0j)
Zay,(-5.817541314069082+0j)
Oko,(-5.818035760428381+0j)
Fabio,(-5.829650302701081+0j)
flamecube64,(-5.83036458867589+0j)
Ktar,(-5.831054120668936+0j)
EverStorm,(-5.831404164231191+0j)
DUSS,(-5.832850702641714+0j)
Shogun,(-5.841803337106338+0j)
Gene,(-5.843255933407588+0j)
Gary13,(-5.84358836907241+0j)
iChuckBricks,(-5.850606206617209+0j)
EN,(-5.853514038404478+0j)
Ene,(-5.854962183828497+0j)
Ryan,(-5.855459832317248+0j)
Feddy,(-5.857805317400003+0j)
EZPK,(-5.858944660002045+0j)
Brute,(-5.8596533701762015+0j)
Aghi,(-5.868735590913437+0j)
Scooter,(-5.871595257208226+0j)
Mello,(-5.872468242730797+0j)
Frodo,(-5.876480331882261+0j)
Town,(-5.876976487279225+0j)
Floppy,(-5.877498629371338+0j)
Knææ,(-5.878740551128063+0j)
Timebones,(-5.878949613298573+0j)
Inigo`,(-5.883565648076233+0j)
killerrobo,(-5.884834041068874+0j)
Koggles,(-5.88591427850264+0j)
Jib,(-5.886371203502183+0j)
jubby,(-5.893085577911748+0j)
Mal,(-5.893542897578607+0j)
YoungBlood,(-5.894050606655995+0j)
RedLime,(-5.898616551805841+0j)
Jopo,(-5.900601523755055+0j)
TheHazMan00,(-5.90200828474799+0j)
THE LOG,(-5.90406906812172+0j)
Krab,(-5.904382135698617+0j)
StaleRamen,(-5.906837289596387+0j)
Anime Lesbian,(-5.9094090184850705+0j)
VeXx,(-5.912461985961705+0j)
Dan,(-5.915403356544522+0j)
BourbonJr,(-5.916257138069853+0j)
Coin,(-5.917523096687749+0j)
4thwrldmrshl,(-5.922472218861248+0j)
Boda,(-5.923893856945484+0j)
Bluray,(-5.92528202277615+0j)
Anwarrior,(-5.926717553029288+0j)
Spots,(-5.927002600792703+0j)
Slosh,(-5.927926938378276+0j)
Gallagugar,(-5.928902756687073+0j)
JBash,(-5.932331087875802+0j)
hamburglar,(-5.933100720197944+0j)
Who?,(-5.9342128259541465+0j)
Intersect,(-5.936647783495375+0j)
FSharp,(-5.939909085074961+0j)
Mrpoopee,(-5.947453811275311+0j)
AlphaMelon,(-5.951480119669981+0j)
EGChubbs,(-5.951899446987661+0j)
Zurggriff,(-5.953395931572217+0j)
Leonine,(-5.955018121752508+0j)
ayypee,(-5.95504704849354+0j)
Dang,(-5.959349658184332+0j)
MicrowaveYourHead,(-5.960028424178343+0j)
myk,(-5.962247397722205+0j)
Gleason,(-5.966255070013926+0j)
NaplesFTW,(-5.966723109064096+0j)
Henke,(-5.967574847947035+0j)
Sunday,(-5.968826883857285+0j)
MightyMask,(-5.97024412159917+0j)
Jury,(-5.9707747495120564+0j)
Agave,(-5.975359746337054+0j)
Crawl,(-5.975492847027437+0j)
CapitaineMitaine,(-5.979392456919925+0j)
towncrier,(-5.979770958887932+0j)
Disco Wolf,(-5.980012759075118+0j)
ECNALUMBA,(-5.983334026007438+0j)
PB&J?,(-5.9842484226629065+0j)
jacobthebatchbandit,(-5.989296525250553+0j)
Soopnoon,(-5.994656141605607+0j)
IndiaJon,(-5.994919697253566+0j)
Arkouda,(-5.997332677676365+0j)
Mike Mike,(-5.999321248432221+0j)
Orange Juice,(-6.0009120193562175+0j)
Sheeno64,(-6.003092039116514+0j)
ChewyG3,(-6.007651675848878+0j)
Churro,(-6.011193819719166+0j)
Mono,(-6.01212344010197+0j)
Duryt,(-6.012981573836804+0j)
The Log,(-6.013419607377878+0j)
SkaReel,(-6.017957592008357+0j)
Thailer,(-6.019092987753452+0j)
Ferox,(-6.021052101687404+0j)
Dump316,(-6.024920537512697+0j)
NickDistrict14,(-6.025576179178513+0j)
Cordring,(-6.026622479960892+0j)
Cucktismus,(-6.026670302007191+0j)
Gunhaver,(-6.035701115103267+0j)
NTG2001,(-6.036167660651364+0j)
Muffin,(-6.037316031685338+0j)
Flexxx,(-6.042052478611672+0j)
Fruitfly,(-6.043993159971725+0j)
Vesta,(-6.045347322411993+0j)
cerebro dave,(-6.0462156916142025+0j)
Webelwober,(-6.047650658839942+0j)
TrustMeImBlack,(-6.048448341436895+0j)
groenn,(-6.048472693127719+0j)
Jabloinks,(-6.049383557224192+0j)
G0nard,(-6.051883893155311+0j)
Lidds,(-6.053594382080816+0j)
WolfyGirl,(-6.054085005244204+0j)
Victawr,(-6.054428161671237+0j)
Friso,(-6.057556917620909+0j)
Koleslawing,(-6.061162812202218+0j)
KickboxingBanana,(-6.061631423855838+0j)
Stick-spinner,(-6.064652109430186+0j)
Hentai Boy,(-6.066474229947778+0j)
Davemon,(-6.069441915963604+0j)
Live ※ Enoz,(-6.071868579837226+0j)
bung,(-6.073203940035149+0j)
119|Smile,(-6.073941098186797+0j)
Jahan,(-6.0761215572669744+0j)
Gimpy,(-6.076927902597573+0j)
Sig,(-6.0788482659005005+0j)
Twentystreet,(-6.080637040008455+0j)
Jigglystuff,(-6.081018192250611+0j)
Rax,(-6.082275826489259+0j)
slim,(-6.082567294888236+0j)
Zortaq,(-6.089775749639719+0j)
carmo,(-6.0900484006360625+0j)
Raiken,(-6.090267632204247+0j)
Capn Phipps,(-6.0918707657329625+0j)
emoDinosaur,(-6.094671376245971+0j)
Hollow,(-6.111573747903748+0j)
oh,(-6.114958749741037+0j)
Ragnite,(-6.125299905828545+0j)
Johnthundr,(-6.136418358636041+0j)
crimes,(-6.1430005902448235+0j)
shiplordcarson,(-6.150710086686237+0j)
Lonely,(-6.159918467829671+0j)
SupaHOTdan,(-6.161081164829432+0j)
Viz,(-6.161142154989736+0j)
Mugen,(-6.163342443621775+0j)
WaffleJesus,(-6.164094707855097+0j)
Gonzo,(-6.166313825032448+0j)
Pink Moon,(-6.166738047912692+0j)
Deadstorm,(-6.166889352478585+0j)
Enkianz,(-6.170298164686627+0j)
Sirin,(-6.172089234266361+0j)
Gouda,(-6.178880587256538+0j)
WeedKing,(-6.182040994553319+0j)
BLT,(-6.192274607238725+0j)
Scorpiator,(-6.1926989177562515+0j)
ShineasaurusFlex,(-6.193689400940835+0j)
SkyDragon,(-6.195331072379594+0j)
Alteni,(-6.1974173409783795+0j)
BY15,(-6.202265948424232+0j)
CorpulentSwag,(-6.2023577521589965+0j)
Xtreme,(-6.20463691636099+0j)
stickman,(-6.210528246521273+0j)
Mellow,(-6.218760778851841+0j)
Velvet Thunder,(-6.224778087918926+0j)
MDog,(-6.225463082836371+0j)
Joe,(-6.225948218854194+0j)
EnvoyOTE,(-6.227256622709942+0j)
MrYag,(-6.230310127699703+0j)
Dr. Grin,(-6.232079328964766+0j)
Toasty,(-6.233904727422821+0j)
Prison Mike,(-6.233927389318986+0j)
Melvin,(-6.236547992075851+0j)
GrandmaFrank,(-6.240115489340277+0j)
Sawrik,(-6.240408200070777+0j)
JntaBeast,(-6.241141942355656+0j)
Alephnaut,(-6.241894870326703+0j)
Sango,(-6.24307650908346+0j)
Grey_D,(-6.247861918348247+0j)
bass,(-6.24828649609989+0j)
Deci,(-6.248978865411798+0j)
constrictor,(-6.252560105039512+0j)
Unsure,(-6.2530951708753975+0j)
Rich,(-6.254259264263304+0j)
Pokimanefan,(-6.2557544711327795+0j)
Stabz,(-6.257717691328397+0j)
Soulster,(-6.266547585077191+0j)
robi,(-6.274511947374502+0j)
muffled,(-6.275984274345428+0j)
Gilgermesh,(-6.2774760102836495+0j)
Giovanni,(-6.2814336725600555+0j)
Eggy,(-6.282255108445646+0j)
Nash,(-6.285876873541806+0j)
spencer27goldstein,(-6.2895972222501095+0j)
Tenten1000,(-6.290234677034268+0j)
Owlnips,(-6.294355505794066+0j)
Mothra,(-6.301219316885431+0j)
Artelind,(-6.302127183786414+0j)
late,(-6.304850064507329+0j)
Haq,(-6.305270572502741+0j)
Ellie,(-6.305896935263626+0j)
Eyes,(-6.305939658225851+0j)
Croc,(-6.30960763603035+0j)
rsaucy,(-6.312151717390032+0j)
D-vo,(-6.315496756194768+0j)
brak,(-6.32506751306933+0j)
Snoof,(-6.329155941667329+0j)
Belphegor,(-6.331075817481327+0j)
RageBrigade,(-6.331775502235903+0j)
GuRu,(-6.333394339354082+0j)
Noki,(-6.33768555005844+0j)
Nerdysnake,(-6.342192275575311+0j)
TurboThot,(-6.353667405160435+0j)
Kaskade,(-6.356384628812997+0j)
Dovienya,(-6.3572548173738825+0j)
Dorshii,(-6.361318059236242+0j)
On Der Eh,(-6.3640254727036885+0j)
KillerBee,(-6.381316245453058+0j)
Leor,(-6.38363234713134+0j)
Dial,(-6.386102689235596+0j)
GDubs,(-6.397413516560489+0j)
ehmceesquared,(-6.399924380807226+0j)
Azotal,(-6.401243882369723+0j)
Juggleguy,(-6.401667724576839+0j)
Mattchu,(-6.4064494358985735+0j)
SLart,(-6.409530313624537+0j)
slick,(-6.410249276552914+0j)
Progression,(-6.417803527424583+0j)
Digital RE,(-6.4248799438535915+0j)
Lucid,(-6.42626400859281+0j)
Sinage,(-6.430840774966796+0j)
Hyperion,(-6.432150927515563+0j)
Foxy Boxer,(-6.43390249299088+0j)
xtl moss,(-6.43552141810596+0j)
Fruit,(-6.438106001244293+0j)
E-tone,(-6.440964443419754+0j)
PKCrescent,(-6.442606064443747+0j)
YoungRoddy,(-6.4437687661845295+0j)
Tony_Chen,(-6.445104559751858+0j)
Lane,(-6.445301217682568+0j)
Steven,(-6.449008482307895+0j)
goveg,(-6.449133289160651+0j)
Romulus,(-6.4503102909344125+0j)
Lean,(-6.4507261128719975+0j)
Fern,(-6.450805917956298+0j)
TDM,(-6.451405300590217+0j)
Zenpai,(-6.453114991089286+0j)
Daz,(-6.453432514762746+0j)
Hoosteenie,(-6.457263684425259+0j)
esoterics,(-6.458275710667139+0j)
Raptor,(-6.460889769999822+0j)
SecretAgentX9,(-6.460992722161004+0j)
Panzy,(-6.464086250832892+0j)
ClyveDaddy,(-6.464531759183992+0j)
samboys,(-6.472344344573224+0j)
Excaiba,(-6.472828800939057+0j)
mert,(-6.473043670015057+0j)
ihavespaceballs,(-6.481116804147634+0j)
Crispy,(-6.482238959999476+0j)
Tuna,(-6.483783363623947+0j)
Shoobie,(-6.488677922601049+0j)
ErodingSun,(-6.489588659670094+0j)
Majersk,(-6.490077083322841+0j)
Young Luvjoi,(-6.491197285880274+0j)
Finnkip,(-6.493040235846604+0j)
JUB,(-6.496666976631272+0j)
Catch Bendit,(-6.498902337429268+0j)
Drill,(-6.499951199184761+0j)
T-masa,(-6.501754007727707+0j)
Roar,(-6.501754007727709+0j)
Reno,(-6.504846799171855+0j)
Dawson,(-6.507150735634557+0j)
Komori,(-6.507417283289305+0j)
Jada,(-6.511287527254185+0j)
Fruity Lukes,(-6.514392298735322+0j)
Digiornos,(-6.5184122556065915+0j)
Vidya_James,(-6.520629700179075+0j)
bigmarvin,(-6.5270263412238885+0j)
Cdolla,(-6.528043306818343+0j)
Arcana,(-6.532588813075595+0j)
Cco,(-6.536502677941131+0j)
markymark,(-6.5377392696474415+0j)
Pi,(-6.542992230746439+0j)
Nesstea,(-6.544801204077505+0j)
Ted Greene,(-6.545851107469901+0j)
Perfect_LifeForm,(-6.548896874806296+0j)
Gamer01,(-6.552061158128313+0j)
condad,(-6.552061158128314+0j)
CrossFitJesus,(-6.552174117348805+0j)
Opuc,(-6.554862013652006+0j)
J Lo,(-6.560921486482543+0j)
Ziri,(-6.561788202061328+0j)
RC,(-6.562605349258114+0j)
cabbage,(-6.566212730157368+0j)
hthomp,(-6.567852318041903+0j)
Dilf Pickles,(-6.567864778157004+0j)
Trigg,(-6.568761293396814+0j)
DTiki,(-6.570772720157276+0j)
Trew Domko,(-6.5768295191318344+0j)
Zaney_W,(-6.580903765919297+0j)
Mestore fingorz,(-6.58406737482337+0j)
Soul Murdaa,(-6.587293609744085+0j)
Phast,(-6.587349894176569+0j)
TheBattleRifle,(-6.589910840891099+0j)
Squizz,(-6.594540651794155+0j)
spaceMom,(-6.594540651794155+0j)
The Corporation,(-6.595569031243211+0j)
Skaug,(-6.603262595863331+0j)
sovereign,(-6.603970916063284+0j)
MrKing,(-6.604494578795569+0j)
n3zModGod,(-6.606873071770433+0j)
Randy Butternubs,(-6.609936927080092+0j)
cookies&cream,(-6.612398213287538+0j)
Temilotzin,(-6.620612225542156+0j)
Penance,(-6.627583332666237+0j)
Zhulong,(-6.632007137178949+0j)
Soup,(-6.634722838277867+0j)
the Chef,(-6.638205588319776+0j)
Frogbin,(-6.639961811075065+0j)
CPU,(-6.642145469145701+0j)
Composer,(-6.643406723758867+0j)
Kylo,(-6.644543999866491+0j)
FriedLizard,(-6.644744501125669+0j)
Burnin Taco,(-6.646573220884395+0j)
Nan,(-6.6575399923394425+0j)
Geb,(-6.66462702181136+0j)
Woody Woo,(-6.671336217689454+0j)
JamVad,(-6.672257878637547+0j)
Die222,(-6.676042082858537+0j)
Raz,(-6.676434527347212+0j)
Spangooli,(-6.680482727073277+0j)
Timko AF,(-6.681236311443146+0j)
kirin,(-6.684702752598476+0j)
Anjel,(-6.686268341815762+0j)
yuseidesu,(-6.686396297849845+0j)
Charlezard,(-6.687000316886985+0j)
Mayor,(-6.696490583725613+0j)
in10city,(-6.7015804140607145+0j)
SZX3,(-6.70999221699906+0j)
inkear,(-6.716305782228782+0j)
Zada,(-6.71762690083813+0j)
Waddle,(-6.718363988717515+0j)
Chaler,(-6.718502696948295+0j)
The Crimson Chin,(-6.722165745685587+0j)
Piramid,(-6.7249949509631515+0j)
THEBOB,(-6.7269054320691986+0j)
Pace,(-6.727658690603435+0j)
Hemlock,(-6.7298164745436555+0j)
Sunshine,(-6.731168864259503+0j)
Draven,(-6.735395477093441+0j)
Unicornfoe11,(-6.739871423925686+0j)
Abso,(-6.7495213876096765+0j)
Porkaye,(-6.751555444128327+0j)
Gerg,(-6.7524290690313755+0j)
Kayoss,(-6.7552152193829125+0j)
Pajarito,(-6.756375531114355+0j)
dom,(-6.760008199509959+0j)
ArcadeGuy,(-6.7635057778003045+0j)
BirdyBirds,(-6.764349618430875+0j)
Saruto,(-6.766642979872498+0j)
Graeme,(-6.769253900513973+0j)
steve,(-6.773149810828038+0j)
Starburst,(-6.780566920144413+0j)
Sparrow,(-6.782778251931463+0j)
Waveshart,(-6.790237712948961+0j)
StealthyPanda,(-6.794113671798221+0j)
TheAdmiralSultan,(-6.794113751459519+0j)
Cupid,(-6.798832634616118+0j)
Mekk,(-6.80027187340054+0j)
inu,(-6.802025336495753+0j)
Mercc,(-6.805500716393707+0j)
MASK,(-6.810102682409548+0j)
Mushu,(-6.811661148111419+0j)
Fire Bitch,(-6.813053446178373+0j)
2Fernz,(-6.817463776773108+0j)
Leeroy,(-6.8180796256526115+0j)
KmS,(-6.818775736768616+0j)
CaptainJack,(-6.819322878131452+0j)
brucey-fruit,(-6.8239989644450905+0j)
Grime,(-6.825269140547323+0j)
spencie,(-6.825992044169035+0j)
Dazwa,(-6.826295342157935+0j)
Blenderer,(-6.827176289978942+0j)
Swasted,(-6.831041033906306+0j)
Mousa,(-6.833066724506796+0j)
Goose,(-6.837770520188854+0j)
Hastings,(-6.8404954100803455+0j)
paxbby,(-6.844626916204541+0j)
Bacon,(-6.85070279976153+0j)
paperboi,(-6.8540524759633765+0j)
Rubberdougy,(-6.860163859098462+0j)
Stanley,(-6.86405892777241+0j)
The Saint,(-6.865043971592275+0j)
KroKo,(-6.866028630569213+0j)
Skyreon,(-6.866387793369247+0j)
Aero,(-6.86753578959565+0j)
Nel-Mer,(-6.872626426759753+0j)
allpain,(-6.875723943765169+0j)
Simian,(-6.876622973098936+0j)
Cruzy,(-6.876826770711885+0j)
Dyl,(-6.885880922552262+0j)
Noodle,(-6.891547504987049+0j)
jZee,(-6.90247004485761+0j)
WoodMoth,(-6.90439886351775+0j)
Cade,(-6.9228502821397235+0j)
Frumentarii,(-6.929192168821658+0j)
Born 2 SD,(-6.930260090200848+0j)
YeetMyster,(-6.93098093510712+0j)
nml,(-6.937309499371066+0j)
Enigma,(-6.938123644197036+0j)
dd hernandez,(-6.939986381212163+0j)
Pumpkin,(-6.943060538591412+0j)
Sickolas,(-6.943433759730793+0j)
Flix,(-6.946873213909486+0j)
Leopluradon,(-6.949378465562408+0j)
K-so,(-6.957980755258088+0j)
Ogie,(-6.958097436951692+0j)
I'm Michael BTW,(-6.963716567935625+0j)
Dilviko,(-6.987165687878536+0j)
Fancey,(-6.987430709458301+0j)
itsKyua,(-6.989940140379904+0j)
Summers,(-6.997338724988259+0j)
Topquek,(-6.998090611802389+0j)
don't use egsid,(-7.007769491556495+0j)
water,(-7.012802518502607+0j)
Girthquake,(-7.014724785013757+0j)
ManRay,(-7.015207703665524+0j)
Blunted_Object10,(-7.038940157160477+0j)
Wheels,(-7.042983664263195+0j)
bagoferret,(-7.044549007545237+0j)
Venti,(-7.051108350801908+0j)
Switch,(-7.057883860810616+0j)
Damien,(-7.058359942598376+0j)
Sap,(-7.0606394077074075+0j)
Jayram,(-7.0641791596973+0j)
Yankee,(-7.0697772281713185+0j)
lichee,(-7.070736224060214+0j)
Eli,(-7.072036866602846+0j)
Boigan,(-7.079708431369925+0j)
2,(-7.084003838359392+0j)
KMV,(-7.087752763280586+0j)
Leomupi,(-7.095593499247116+0j)
TzD,(-7.108205321244917+0j)
RawBerry,(-7.113769180788728+0j)
Sparkbeat,(-7.1148088484663266+0j)
Question,(-7.115921142940049+0j)
Rappsody,(-7.117553048668482+0j)
Andrew,(-7.119038605946047+0j)
Spacepigeon,(-7.121887700177211+0j)
Twin_A,(-7.125774168380676+0j)
crush off a bean,(-7.126537038999425+0j)
O ciN,(-7.128535419262304+0j)
Justmeinabox,(-7.133800493603907+0j)
Jacob,(-7.136004757031403+0j)
SandyZeus17,(-7.142362256127181+0j)
PrinceHiro,(-7.142375148090293+0j)
Holy Warrior,(-7.143735514406028+0j)
Papadav3,(-7.14617353670508+0j)
Herrington,(-7.150415863106043+0j)
Mule,(-7.155825515004874+0j)
Toodaladoo,(-7.160523364417566+0j)
MacSlaya,(-7.162518451692818+0j)
Dr.Chad,(-7.165214846250432+0j)
Trev,(-7.1656062054446785+0j)
Flinzul,(-7.16682483844775+0j)
Dino,(-7.170511085761843+0j)
Flonominal,(-7.172361720202374+0j)
Void Axium,(-7.173164519070995+0j)
The Dang,(-7.180349181273039+0j)
Lightning,(-7.185168212705253+0j)
$tik,(-7.188432431474645+0j)
Lucifer,(-7.189779725712185+0j)
Gab,(-7.19347863234681+0j)
Ura,(-7.1975125379171745+0j)
Cava,(-7.198629850329732+0j)
Skitch,(-7.217534033984133+0j)
Lax Greenbacks,(-7.220905347813387+0j)
Quigs,(-7.221300747868286+0j)
Hot Dog Harold,(-7.231591983498581+0j)
flippo,(-7.233118849862356+0j)
RTann,(-7.234917682009651+0j)
BaseJustice,(-7.243456261602416+0j)
52%,(-7.243948371741816+0j)
KillaHertz,(-7.246126294807397+0j)
Niek,(-7.252537941734523+0j)
Danubi,(-7.254096734385263+0j)
Jimbo,(-7.254722837295883+0j)
SGOD,(-7.255198633317695+0j)
KiD A,(-7.258110715746673+0j)
zboo13,(-7.258806230273104+0j)
Swervenights,(-7.2627153010501315+0j)
Maltrez,(-7.27087967860969+0j)
philmane,(-7.27318376416131+0j)
Frenje,(-7.273321147897123+0j)
Draykin,(-7.275111397809298+0j)
JJive,(-7.280869428867009+0j)
Rondo,(-7.289148394775562+0j)
YaoiMaster69,(-7.289614844152382+0j)
Oven,(-7.291269770524869+0j)
ight,(-7.299755705063541+0j)
Maruf,(-7.310199231196744+0j)
Atlas,(-7.3131234394163815+0j)
Sothe,(-7.319735622910535+0j)
7dogguy,(-7.321688354012229+0j)
BynX,(-7.322079285009829+0j)
lotus,(-7.324172199218168+0j)
Dane,(-7.324680166616849+0j)
Venom Turtle,(-7.326305755669391+0j)
DuperSoup,(-7.32862046889743+0j)
Rico,(-7.330955540039337+0j)
Digi0621,(-7.338515368495238+0j)
Smoothie,(-7.341505830714443+0j)
Mayonnaise,(-7.341588286226256+0j)
Qwack,(-7.341737757180601+0j)
Windje,(-7.345046028002152+0j)
Sevan,(-7.363688327287698+0j)
antacumbo,(-7.365751898201137+0j)
Anussap,(-7.367092452851633+0j)
Lil Uzi Bert,(-7.372987512655536+0j)
G-Dub,(-7.373050563137173+0j)
Robop,(-7.383191653640868+0j)
drips,(-7.386689526843957+0j)
mineshaft798,(-7.393415561378411+0j)
GioGio,(-7.395245144611518+0j)
Ploopy,(-7.399378705732513+0j)
ThommyN,(-7.401188991294571+0j)
Big G,(-7.408628345633534+0j)
Brando550,(-7.412025660934519+0j)
DunkunDonuts,(-7.415592219402329+0j)
Squirrel,(-7.416754933772385+0j)
EGF,(-7.417176958182459+0j)
Popje,(-7.428724763115696+0j)
PBoDy,(-7.429611141161283+0j)
Baja,(-7.4296292604973635+0j)
Miggy,(-7.430549780973692+0j)
Phish,(-7.433250275763868+0j)
DRUNK,(-7.435569622649851+0j)
AlCoda,(-7.435923003887009+0j)
Na5ty,(-7.441321303946198+0j)
sad boy dizzy,(-7.44309601330227+0j)
Darkie,(-7.44452779845094+0j)
Delim,(-7.445550695279998+0j)
Dboy,(-7.452237209241716+0j)
PPXD,(-7.452671185377211+0j)
NUTMAN,(-7.452865028168729+0j)
Safety First,(-7.453911465636768+0j)
Quasar Joe,(-7.453917727776453+0j)
FatSex,(-7.4576403957453925+0j)
119J imgur.com/jD77WGE,(-7.462566623631929+0j)
Straight Cheddar,(-7.463186327587843+0j)
Samwize,(-7.4651607194665885+0j)
Goldmember,(-7.468051249709195+0j)
Dopamine,(-7.469069805411972+0j)
Shardz,(-7.474168370297869+0j)
Captain Crack,(-7.4819029754473885+0j)
Young,(-7.4830689861833015+0j)
Trashley,(-7.483471252229418+0j)
Anderos,(-7.489565484213273+0j)
Pawl,(-7.494017186861111+0j)
240p,(-7.4972762927741226+0j)
Jajo,(-7.513923770252874+0j)
Captain Smuckers,(-7.5160326427993525+0j)
Elegant,(-7.517921856288067+0j)
Hueymcduck,(-7.519384629997847+0j)
Tacohigh,(-7.528047259006172+0j)
Captain Blowjob,(-7.529567608485016+0j)
Ampsen,(-7.53030944708925+0j)
Hyrax,(-7.552871813861527+0j)
Poorly Calculated,(-7.561761300806259+0j)
OC Mike the Franchise,(-7.563358619102679+0j)
khale,(-7.563937654545626+0j)
Sheep,(-7.564248069348217+0j)
Your Butt,(-7.564607302339685+0j)
LaFlame,(-7.5651835624194455+0j)
JTalk,(-7.567283605448624+0j)
Boston,(-7.575360302283357+0j)
Winmil,(-7.577917210831995+0j)
Soulless Man,(-7.588793084632356+0j)
Cuban Pete,(-7.5905660292839165+0j)
ZDeztroyerz,(-7.590744638183296+0j)
Phantom,(-7.596513267570677+0j)
BabyC,(-7.602854624185302+0j)
Tato,(-7.611491452071114+0j)
DJAP,(-7.615313373098751+0j)
LazyyySloth,(-7.615462489492272+0j)
Krampusklaus,(-7.616299714382321+0j)
Listen Here,(-7.620742928955099+0j)
Murkawitz,(-7.624810002779644+0j)
Ced,(-7.627286712170595+0j)
Gibblez,(-7.62920335752152+0j)
LocoElephante,(-7.6292709769031415+0j)
22K,(-7.63254627123791+0j)
OPGanon,(-7.633211882191671+0j)
CStick,(-7.635698578155683+0j)
Zel,(-7.635743911608389+0j)
erpele,(-7.6432530198670445+0j)
MarbleBlaster,(-7.647349798217461+0j)
BPhan,(-7.658436520930463+0j)
MattDotZeb,(-7.660169312255871+0j)
MDK,(-7.665356364721104+0j)
JST,(-7.671577081460484+0j)
Hai-me,(-7.676508583540431+0j)
Jags,(-7.693006808098369+0j)
Ayo,(-7.699079376878302+0j)
Turles,(-7.699317756048124+0j)
Love Park,(-7.70223475943979+0j)
Arty,(-7.704096609672596+0j)
Golden,(-7.704459536979279+0j)
Mediflect,(-7.720797868376376+0j)
OZone,(-7.72277895518528+0j)
Hummus Master,(-7.726435850693319+0j)
Robin,(-7.744233461704109+0j)
Kramer,(-7.773892667564829+0j)
Bard,(-7.774289371920917+0j)
Rambo Nanny,(-7.77478673225137+0j)
Zach,(-7.776396600027731+0j)
Devastation,(-7.781035128984042+0j)
BriBri,(-7.789927591446255+0j)
Mishun,(-7.797219275906514+0j)
NightPoster,(-7.800077494682794+0j)
Danny,(-7.801457399697226+0j)
Boin,(-7.803097313897807+0j)
Cr1sp,(-7.818101860315107+0j)
Lo1ts,(-7.82184569303156+0j)
WinterShorts,(-7.822440516095604+0j)
OrangeDog,(-7.827674655814759+0j)
MaYo,(-7.834354861938728+0j)
Concern,(-7.84363208825149+0j)
Hyperslurpie,(-7.845374014259278+0j)
Peyto,(-7.860262120439685+0j)
BiggPappa,(-7.87101019804646+0j)
Zoxre,(-7.877630849854663+0j)
Reese,(-7.880335153016283+0j)
Iago,(-7.8904600227954464+0j)
Uzi,(-7.893054729997704+0j)
Hhsweater,(-7.902314591447863+0j)
Nexic,(-7.9060772435286815+0j)
