,Score
Kablooey,(-4.902675218554565+0j)
SourMelon,(-4.90273086060201+0j)
yingling,(-4.9042383421035325+0j)
Strobe,(-4.90484272779196+0j)
Raspberry Marmalade,(-4.905891500053586+0j)
Till,(-4.90589150005359+0j)
Pretzl,(-4.9065203227063545+0j)
mrcook22,(-4.906856058766711+0j)
Qu'importe,(-4.907054826517214+0j)
WAVE,(-4.908149324734833+0j)
DargonKong,(-4.909148777585795+0j)
JesseAnt,(-4.911280772901455+0j)
Fruity Lukes,(-4.911374205760639+0j)
Cloudhead,(-4.91244169991036+0j)
LastHero,(-4.914769760264915+0j)
mutty,(-4.915798085486873+0j)
Alienboii,(-4.916258340822907+0j)
TerrifiedFish,(-4.916905496046102+0j)
Seng,(-4.917232769876589+0j)
hcaz,(-4.9178757114256255+0j)
wizzlewamsey,(-4.918455883968131+0j)
Kairos,(-4.918605346470961+0j)
Acuity,(-4.918642181418909+0j)
Crybaby,(-4.918671970190274+0j)
GinoDong,(-4.918913108116659+0j)
JFrog,(-4.920068812293775+0j)
Kevorkian,(-4.920508600279199+0j)
Ponkapa,(-4.920602873632124+0j)
PyjamaSam,(-4.920636779544724+0j)
Hummus Master,(-4.920973628710786+0j)
Ruberboy,(-4.92104433717461+0j)
CL,(-4.921062777474561+0j)
snek,(-4.921251369717792+0j)
Zay,(-4.9215734019220685+0j)
MetroArc,(-4.922843383162456+0j)
Stoveboy,(-4.924878560999816+0j)
Chimera,(-4.926355334905169+0j)
Phives,(-4.930110117484609+0j)
Martor,(-4.930294857023253+0j)
Zaik,(-4.930861914602104+0j)
CrystalBeth,(-4.93099826456119+0j)
NCR0,(-4.931860848396277+0j)
Bettsy,(-4.932594808755132+0j)
zo9ine,(-4.935094847250035+0j)
UltDisrespekt,(-4.936196934776962+0j)
BustinBall,(-4.938533664401814+0j)
JDog,(-4.940242610932728+0j)
parad01x,(-4.941676084790155+0j)
Ruiji,(-4.943904169178428+0j)
Wave,(-4.944081653702396+0j)
Equilateral,(-4.944231459683125+0j)
Siz,(-4.945558997017116+0j)
Kitab,(-4.94555899701712+0j)
StupidHead,(-4.946056739236202+0j)
Camaflouge,(-4.946966659494995+0j)
Mio,(-4.948772107949647+0j)
drill,(-4.948851027116751+0j)
Sloppy Jellopy,(-4.950200051303202+0j)
Varian,(-4.952509585566017+0j)
Ogle,(-4.952657773109759+0j)
Ray$,(-4.952696224451717+0j)
Wrackle,(-4.953017917076139+0j)
Cthulhu,(-4.953045808570796+0j)
noha,(-4.953159182702387+0j)
Miller Time,(-4.9544335920164535+0j)
LittleSpoon,(-4.955345534198041+0j)
inspectorcheetos,(-4.956567858141971+0j)
Iluvfalkpal,(-4.960671481889979+0j)
Frank,(-4.962925899413583+0j)
D'Comboz,(-4.9662718758776485+0j)
TheNickCallan,(-4.966271875877649+0j)
Perk,(-4.967922069691652+0j)
Flowers,(-4.96872996547284+0j)
MacD,(-4.973282440333016+0j)
Mumbles,(-4.973625678183165+0j)
Buns,(-4.974064219429502+0j)
Disco Wolf,(-4.9762781974429755+0j)
Steez,(-4.977034544845487+0j)
Morne,(-4.979959121062504+0j)
LuMus,(-4.980339346845872+0j)
Swiggy Booty,(-4.981156575638495+0j)
dd hernandez,(-4.982606617767215+0j)
Master Sergeon,(-4.982617386624352+0j)
pico,(-4.983626355306652+0j)
K0rean,(-4.983714411227247+0j)
JntaBeast,(-4.9861315928853855+0j)
Michawl_,(-4.987028729821229+0j)
Requiem,(-4.988030036971958+0j)
Sneker,(-4.989889823572701+0j)
Zant,(-4.991547860921828+0j)
MarbleBlaster,(-4.992012491595037+0j)
Zixy,(-4.992286701134545+0j)
Geez,(-4.994618671662671+0j)
Cag,(-4.996826818555726+0j)
Earl,(-4.9968534094738715+0j)
Pupusa,(-4.998409105736498+0j)
Vicious%,(-4.999138936903232+0j)
Yugi,(-5.0030869738699995+0j)
Novac,(-5.007278474324267+0j)
Wanye,(-5.007366394141346+0j)
Scraper,(-5.007564381848675+0j)
Yoda Cage,(-5.010699617585786+0j)
Barcode,(-5.012912665503758+0j)
Goatman,(-5.0130793981116994+0j)
M0nkeeman,(-5.014027160046696+0j)
Conankudo,(-5.0142408346240686+0j)
Slam Duncan,(-5.01485041615088+0j)
John Wick,(-5.017141575005663+0j)
Yung Duccboii,(-5.017790248038355+0j)
EXHILO,(-5.018621713799782+0j)
Nexplosion,(-5.020703432811496+0j)
Legend of Lando,(-5.021503933494993+0j)
Eric,(-5.0227411504396695+0j)
VtheWhiteMage,(-5.027362740877113+0j)
Fleskore,(-5.029132362794836+0j)
The Sandwich Man,(-5.031716397036083+0j)
SearingArrow,(-5.033769219984412+0j)
Scuba_Steve,(-5.034307643512825+0j)
7BANANANANANANANS,(-5.039980194341225+0j)
Jaedra,(-5.041570821692959+0j)
Domo,(-5.042630682535584+0j)
Harkules,(-5.043662935532939+0j)
Shoe,(-5.044317078689328+0j)
Boulet,(-5.045648292910313+0j)
TM13,(-5.046500277056722+0j)
Tovl,(-5.046651441548725+0j)
Zorniborni,(-5.046952590299183+0j)
KDay,(-5.047269739333468+0j)
loub,(-5.047269739333469+0j)
Varaetia,(-5.048549215425477+0j)
Rentoraa,(-5.049666025831059+0j)
sunday.,(-5.0529884516138255+0j)
DaveG,(-5.054039613503535+0j)
MPK,(-5.054418519731057+0j)
Parker,(-5.055164141491959+0j)
Handwriting,(-5.056008635280289+0j)
Storm,(-5.057802662855608+0j)
CORN,(-5.060173876325825+0j)
garlic,(-5.062682053694711+0j)
The Evil Dr. Shekelburg,(-5.068074744891108+0j)
Izzle,(-5.068338769281+0j)
zantpowa,(-5.0709667956942175+0j)
Deign,(-5.071634312185526+0j)
NAM,(-5.073542479273916+0j)
FREED00M,(-5.074197124930708+0j)
toadee,(-5.075352276883149+0j)
True Dong,(-5.078036146573118+0j)
Double D,(-5.078729692201203+0j)
Powers,(-5.0810078046116685+0j)
MrBop,(-5.081007804611671+0j)
QraQ,(-5.081878535995816+0j)
Glory,(-5.085201170196278+0j)
Saint Grime,(-5.086634249090904+0j)
Arr0w,(-5.087087603830482+0j)
Broil,(-5.087188437435025+0j)
Source,(-5.090728341647123+0j)
matrices,(-5.09168806026781+0j)
PT,(-5.091875901232064+0j)
ThatGuy,(-5.0933667156725795+0j)
Slendydaring,(-5.097141996067912+0j)
Lubbock,(-5.097933099485813+0j)
pup,(-5.099036760389587+0j)
Lultam,(-5.099478947689804+0j)
Leafshadow-R,(-5.100717547012415+0j)
HighImpact,(-5.101026106898497+0j)
Green Moron,(-5.1018059150848165+0j)
Lyserg,(-5.103587251627057+0j)
Jewis,(-5.106164196398879+0j)
The Almighty,(-5.10740493288824+0j)
dad salad,(-5.109031767085871+0j)
Yuna,(-5.109097436535161+0j)
Sethlord,(-5.110320442236791+0j)
Costco,(-5.11153220003369+0j)
Spiffy_Dawg,(-5.111623091712407+0j)
NayJay,(-5.111889621012606+0j)
Shad,(-5.112475915271295+0j)
Ebz,(-5.113279909830225+0j)
RegalTangent,(-5.113337346906653+0j)
BeaverBoss,(-5.113337346906654+0j)
Lan,(-5.113786959451869+0j)
Vallarris,(-5.1141945025803714+0j)
Jame,(-5.114616625096379+0j)
J Button,(-5.11814802701904+0j)
rawdawg,(-5.1212229747753035+0j)
Swasted,(-5.123584855818896+0j)
Bud McChud,(-5.124057448424214+0j)
melvenorc12,(-5.124057448424216+0j)
Young,(-5.125074829709373+0j)
Yawn,(-5.127021641345209+0j)
Pelyco,(-5.128567512745001+0j)
Hentai Boi,(-5.1331032316337515+0j)
Yumbledore,(-5.139576526437795+0j)
DiabloMablo,(-5.142667454492882+0j)
P01aris,(-5.142993027842742+0j)
Battery,(-5.143082791631119+0j)
Bow2TheBeard,(-5.143712141208916+0j)
Spoons,(-5.144877745627418+0j)
Goober,(-5.145308126040787+0j)
Jakenshaken,(-5.146725277956278+0j)
Leroy,(-5.1497619828794905+0j)
Matter,(-5.150197226677227+0j)
HOLZ!,(-5.150558940003036+0j)
Jitsuo,(-5.154350836482772+0j)
Jestra,(-5.157786647551349+0j)
harvey_birdman,(-5.158131100359749+0j)
Little Bucket,(-5.1591146034605835+0j)
nobacon,(-5.161165077460851+0j)
SilverStorm,(-5.162010036540692+0j)
Kobra,(-5.162013338427708+0j)
Nexic,(-5.1630633460801505+0j)
Prime Rob,(-5.167172821007103+0j)
WolfyGirl,(-5.16951140320756+0j)
Agent,(-5.170155165296282+0j)
Anderos,(-5.174972407741413+0j)
Wishengrad,(-5.176409862540167+0j)
Gillionayre,(-5.176809383915527+0j)
Makuen,(-5.177668593871203+0j)
brucey-fruit,(-5.177928235529442+0j)
Bozo,(-5.179750432384553+0j)
Hammy,(-5.180830179299029+0j)
Gaybe,(-5.181048090556887+0j)
Marm',(-5.181740025647834+0j)
FocusLunch,(-5.184974778008024+0j)
Redemption,(-5.185781393948275+0j)
Green Jinjo,(-5.187031387144731+0j)
Zora,(-5.187461013590837+0j)
Myko,(-5.188813660048805+0j)
Ultra Lord,(-5.189752748594488+0j)
Grizzly,(-5.190249337852879+0j)
Herzlos,(-5.190694497149056+0j)
Ringer the Dinger,(-5.19069735396046+0j)
Pipe,(-5.191574664756159+0j)
crazynamedperson,(-5.192411106639254+0j)
Napkin,(-5.194052028371775+0j)
Fleedle Deedle,(-5.194849056794604+0j)
lynxwynx,(-5.199664673459019+0j)
NightPoster,(-5.2008750054280535+0j)
HomingBeacon,(-5.201428405438353+0j)
Nickmcwett,(-5.202199144971374+0j)
CowboyDan,(-5.202584357587061+0j)
br4j,(-5.202816265871219+0j)
Intersect,(-5.2044413496909145+0j)
Basse,(-5.2049313427068284+0j)
Spub,(-5.206337497109626+0j)
COL,(-5.2068082741630315+0j)
Dio's Cousin,(-5.206915073896539+0j)
DesuB,(-5.209383829997346+0j)
MotherFuckingGkirbz,(-5.209606960902099+0j)
Hemii,(-5.2111385302164095+0j)
Caesar,(-5.2115731214291605+0j)
Beehad,(-5.211707789859713+0j)
Scorpio,(-5.212229350793428+0j)
Barraca,(-5.212484652137476+0j)
Kaoya,(-5.2143985950090075+0j)
ChucklesTheCheat,(-5.214752484342843+0j)
Secondhand Clam,(-5.214982211234377+0j)
FullPrice,(-5.2207900141554004+0j)
Scout,(-5.223927323503144+0j)
Cyn,(-5.225627135309225+0j)
PIC0,(-5.226286814623275+0j)
Megamoose,(-5.227060192649209+0j)
Yung Snuggie,(-5.230234148624109+0j)
BRANDO,(-5.2303631660320615+0j)
AmareSSB,(-5.231307633783149+0j)
dalbald,(-5.2328495944900855+0j)
Nesstea,(-5.235822225717564+0j)
P3stkilla,(-5.235988275608134+0j)
A-Tom,(-5.237105298802489+0j)
Noodles,(-5.2396955513398495+0j)
Chuckle,(-5.239834324469444+0j)
BNMN,(-5.241068279223467+0j)
Edric,(-5.241697227948299+0j)
Unnamedsfx,(-5.242585182553961+0j)
Prima,(-5.242659780114423+0j)
O Dog,(-5.243646207006647+0j)
cH33Z,(-5.244554020900516+0j)
Corchid,(-5.245847915786497+0j)
Crawshaw,(-5.24618399621742+0j)
Afro,(-5.247656211512335+0j)
Kazuma,(-5.249389336664502+0j)
Boarder,(-5.250258107779988+0j)
Geo,(-5.253021728815694+0j)
zeroplayer120,(-5.253355349909206+0j)
compa,(-5.254439325819488+0j)
Navi,(-5.254517083242304+0j)
Cozmo,(-5.26119837477538+0j)
Viggen,(-5.2628430701035835+0j)
TCom,(-5.265766834171345+0j)
coffee,(-5.266894258713172+0j)
Charlie,(-5.268828508888741+0j)
Tuercas,(-5.27219402429521+0j)
FKN Silver,(-5.273897814371686+0j)
Colberito,(-5.276342164915598+0j)
Giftedchansk,(-5.276457726351183+0j)
DaBeezNeez,(-5.2771691111347225+0j)
MagDaddy,(-5.277977724240502+0j)
Jake from State Farm,(-5.279557452374816+0j)
Project,(-5.279565511404654+0j)
Jpeezy,(-5.280310273857748+0j)
APKotu,(-5.28131505575073+0j)
FernQuan,(-5.286557485353267+0j)
Boyne,(-5.28696992292377+0j)
holyfriedmonkey,(-5.289397858864724+0j)
MUFFIN,(-5.292346439943551+0j)
Performance Artist,(-5.293186083034831+0j)
TrustMeImBlack,(-5.294823505485459+0j)
Blackcandle,(-5.294823505485463+0j)
Gary Oak,(-5.295498392777203+0j)
PsycheMike,(-5.296698802347317+0j)
WAKA,(-5.297842594944743+0j)
Private,(-5.297842594944745+0j)
Noba,(-5.298307662282625+0j)
Nightwing,(-5.298826724835518+0j)
Funktrocious,(-5.299098192440206+0j)
Subtle T,(-5.300129093962611+0j)
Y2K,(-5.302337618670705+0j)
Dykstra,(-5.309024578714306+0j)
BigMeatyPetey,(-5.309891909130568+0j)
cheeks,(-5.310152440057422+0j)
Dichotomy,(-5.3163842054885055+0j)
Weezy,(-5.318539017300658+0j)
Pancho,(-5.318937622604998+0j)
Shinooby,(-5.319306585912808+0j)
What-a-Guy,(-5.323736323560136+0j)
Oats,(-5.324838540456216+0j)
Jeis0n,(-5.3259695464583094+0j)
Ninwa,(-5.326273785676385+0j)
Rhy7hM,(-5.3297247598668855+0j)
Flotsam,(-5.3328951735977705+0j)
Brogue,(-5.338872101920926+0j)
Bass,(-5.338959043691766+0j)
Fairy,(-5.33912770516007+0j)
CrossFitJesus,(-5.339544281174902+0j)
Bandit,(-5.339837086277658+0j)
The D,(-5.340351305945439+0j)
Major,(-5.3405735078818+0j)
Dr. Liam,(-5.344989612222811+0j)
BiscuitCakes,(-5.34534475849845+0j)
Big Brother,(-5.34643029305273+0j)
Seikka,(-5.346558052761068+0j)
chknnugts,(-5.3469237717694895+0j)
BlueSlidePark,(-5.346923771769493+0j)
Hyruler,(-5.349821622092343+0j)
Krell,(-5.350627963458431+0j)
JoeBigs,(-5.356299828492233+0j)
Overlord,(-5.356568665585771+0j)
Bertbusdriver,(-5.3568157110842245+0j)
OhNo!,(-5.360534709006827+0j)
CREED_,(-5.362349503745549+0j)
Loge,(-5.36453752276093+0j)
erikon,(-5.364947844770436+0j)
Zen,(-5.365931753954454+0j)
Alpha Chad,(-5.366119213988703+0j)
Lickoctopus,(-5.36688008353622+0j)
Gib,(-5.370822388384337+0j)
OrangeJuice,(-5.3741025854108635+0j)
Chris,(-5.374531796251323+0j)
Pretty in Pink,(-5.376313902027174+0j)
Ang3L^,(-5.376452038469902+0j)
Soap,(-5.376815414545224+0j)
Dr. Jankenstein,(-5.377330645818994+0j)
Yikes!,(-5.382397120849149+0j)
Mightily,(-5.387620767409942+0j)
DjaliGoat,(-5.3876207674099446+0j)
Patrick,(-5.391183724616653+0j)
sRocky,(-5.3941485359095775+0j)
Chino,(-5.395911922041258+0j)
Haimatox,(-5.398557219172028+0j)
Drug$,(-5.398969704862971+0j)
Naga,(-5.403327009133371+0j)
MoogleChao,(-5.403985921515166+0j)
Aw3Sidney,(-5.405224742579932+0j)
Artan,(-5.405421942345594+0j)
Quality_Dog,(-5.4072250308744225+0j)
Roochi,(-5.408809745648359+0j)
Sinbad,(-5.409302002663853+0j)
Engdrew,(-5.409659973588622+0j)
Temilotzin,(-5.414369703772982+0j)
Dr. Mario World Champion,(-5.415528177161919+0j)
Padre,(-5.416018324421092+0j)
48th_Breadstick,(-5.4204510707016516+0j)
MC NICE,(-5.420977681598355+0j)
Risky Pullout,(-5.421464155705321+0j)
RedFern,(-5.423234606730823+0j)
Blue,(-5.425556440733538+0j)
Rebaz,(-5.42726018480017+0j)
Samuu,(-5.427837102810299+0j)
TheWash,(-5.428259632167807+0j)
Mahi,(-5.433410504570486+0j)
zetts,(-5.435436949110745+0j)
big peach,(-5.435955615737581+0j)
MAGS,(-5.437257223663499+0j)
Cadences,(-5.437257223663502+0j)
HAMsel,(-5.43911263234962+0j)
Sierra Mike,(-5.439736827388351+0j)
Buige,(-5.4414741197400724+0j)
Halo,(-5.442441058638212+0j)
Janne B,(-5.444289012096142+0j)
Khan of204,(-5.444720397298378+0j)
Lemur,(-5.445257192670002+0j)
Jens,(-5.447521875931946+0j)
Spork,(-5.448819089661413+0j)
Kanye Rest,(-5.449000421319839+0j)
Esper,(-5.4505648246212095+0j)
Amac,(-5.4532839082014934+0j)
highwata,(-5.454351581455609+0j)
Lowercase hero,(-5.458883489348205+0j)
8va,(-5.458898202370616+0j)
ninnth,(-5.460066672460582+0j)
Dexbubba,(-5.4603004014940515+0j)
Shadow,(-5.461824946237775+0j)
Stanley,(-5.461940712667061+0j)
Goofinhiemer,(-5.462743554673506+0j)
Dinkles,(-5.4628994196732155+0j)
Isildur1,(-5.464098582685016+0j)
Trainer Olaf,(-5.46439407121505+0j)
Habanero,(-5.469869311468386+0j)
Fiercewolf,(-5.469957615998366+0j)
Afro Justin,(-5.47136375429911+0j)
G-Wiz,(-5.471420840335262+0j)
Moist Cake,(-5.47533278905547+0j)
Shlomo,(-5.475765281203883+0j)
Cruelty,(-5.480438700992535+0j)
Xero,(-5.4818376958066635+0j)
Endibud,(-5.485107836717113+0j)
theBigRed,(-5.4856967714442+0j)
Cab,(-5.486840781994168+0j)
Walrus,(-5.487929322375814+0j)
Hammerface,(-5.491358448646724+0j)
GOBLIN,(-5.492897219563546+0j)
ScoobyLew,(-5.493675892419506+0j)
Noochy,(-5.496007727733338+0j)
Shuckle,(-5.496245158914578+0j)
bunitbill,(-5.496418770228906+0j)
CTN,(-5.504639294108804+0j)
Beej,(-5.505016490109549+0j)
Aqua,(-5.506418516345396+0j)
Waz47,(-5.5064185163453985+0j)
PurplePlattypus,(-5.507266709231465+0j)
Morkly,(-5.5084968716557015+0j)
Hella Ugly,(-5.5091409894152745+0j)
choknater,(-5.509858427055704+0j)
ShedChemist,(-5.513231361875224+0j)
mf_dood,(-5.513253184284384+0j)
SmackeyTheFrog,(-5.515969072094867+0j)
Argentino01,(-5.517762210839746+0j)
smittenchicken,(-5.518130166611919+0j)
Jaay Real,(-5.518517457602124+0j)
Yogurt$,(-5.520500545205883+0j)
AMRA,(-5.523414578382234+0j)
Quil,(-5.529400140244659+0j)
Meatsauce,(-5.53065351367714+0j)
Strom,(-5.533584105363136+0j)
ToastyToast,(-5.5344276104400425+0j)
Toti,(-5.5375897756265+0j)
4Frames,(-5.5380561524469805+0j)
Koleslawing,(-5.541002959280359+0j)
Awzytin,(-5.5410789354223455+0j)
Jukebox,(-5.542873532164615+0j)
Navy,(-5.545255470225951+0j)
ThunderSnail,(-5.546881872473842+0j)
Specs,(-5.550086008743068+0j)
Cupcake Pirate,(-5.55927949567975+0j)
Triple A,(-5.561075831235657+0j)
bricav7,(-5.561438664653719+0j)
Phorky,(-5.564463495264219+0j)
Blooangel,(-5.56672063624051+0j)
trash,(-5.567734170163966+0j)
Big T,(-5.570242291280414+0j)
Jacket,(-5.570702202140086+0j)
MoG,(-5.572344434888954+0j)
Yinja,(-5.573217498001707+0j)
ScruffScruff,(-5.580299928244951+0j)
Cringer,(-5.580646760550099+0j)
Boero,(-5.58237052577034+0j)
toast,(-5.582926722312099+0j)
BDoc,(-5.585092500599479+0j)
Solomon,(-5.585260356411438+0j)
b0yardo,(-5.588409359174972+0j)
Kalaa,(-5.588867221818642+0j)
Hehemax,(-5.591488676234832+0j)
AlejandroRockyMartinez,(-5.594961789266957+0j)
Dulbasaur,(-5.597784476499353+0j)
oh gosh,(-5.5999660476826145+0j)
Sunbro,(-5.607449001830253+0j)
DannyG,(-5.609735197363951+0j)
Aspiro,(-5.611682558125458+0j)
JeT,(-5.612734744853697+0j)
Cherries,(-5.617613138388564+0j)
Volta,(-5.617613138388565+0j)
Grolex,(-5.620625100844454+0j)
Jeffthecheff,(-5.626909340604+0j)
Majin,(-5.628238205818206+0j)
Wheelaids,(-5.629244785346877+0j)
Papaha,(-5.630248892897619+0j)
BlueSaber,(-5.631590551804926+0j)
Arm0,(-5.633706003543432+0j)
rmc,(-5.635061734134075+0j)
Fabio,(-5.637461123138645+0j)
Ott,(-5.644529363031438+0j)
Ish,(-5.6447026754010965+0j)
Queue Kyoo,(-5.6479924317236225+0j)
Thexy,(-5.652990563702046+0j)
Mijo!,(-5.653736594187867+0j)
CalPol,(-5.6537925349520926+0j)
Borutos' Dad,(-5.657301073197413+0j)
EMERBEST,(-5.661052683353109+0j)
Call Me Maybe,(-5.661217285408734+0j)
Captain G,(-5.661488330488601+0j)
OXY,(-5.664004588142141+0j)
Thunder Mlee,(-5.668394830090841+0j)
yarn,(-5.668394830090842+0j)
Ciao,(-5.671942594055911+0j)
Squidward Testicles,(-5.6728082829583135+0j)
EuO,(-5.6822130844505105+0j)
Deep C. Squid,(-5.6826447184383415+0j)
Clouded,(-5.684896631660726+0j)
Taka,(-5.688657885264259+0j)
pillbawlowski,(-5.690209829310651+0j)
Fauxnie,(-5.69716127686556+0j)
Choices,(-5.697193426248183+0j)
Sad Jesus,(-5.701123100331496+0j)
Third Strongest,(-5.703782170156945+0j)
Thea,(-5.705039780348642+0j)
logo,(-5.705511097114144+0j)
Mad Tyro,(-5.709500889028372+0j)
Red,(-5.711598684030022+0j)
lonk404,(-5.715138490931427+0j)
Twaxter,(-5.716905839548578+0j)
ROVER JAM,(-5.71700474806745+0j)
Luft,(-5.7173600098234525+0j)
Shannondorf,(-5.717794461165137+0j)
redpandamaster,(-5.718670802249656+0j)
arby,(-5.7225028101909+0j)
HTHG,(-5.72495385136489+0j)
SexyAlexy,(-5.7272926142646305+0j)
Exotik,(-5.7275802976553924+0j)
wasd,(-5.728419556267681+0j)
Red Sheik,(-5.728801190191707+0j)
Blondie,(-5.7305838974944585+0j)
Cuda,(-5.733116797178404+0j)
Kitcatski,(-5.734395702983724+0j)
hardp0int,(-5.734414641149776+0j)
DirtyDan,(-5.736176310631066+0j)
CaveLemon,(-5.73642688602941+0j)
Sickmagic,(-5.736432300842183+0j)
KDubble,(-5.736489924726208+0j)
Anime BBW,(-5.738492387987431+0j)
Oops,(-5.739248538975012+0j)
Elm,(-5.741721921327882+0j)
BlurpleKaz,(-5.744772510152515+0j)
Faze,(-5.744886766488691+0j)
Combo Meal,(-5.745676165288032+0j)
Dr. Light,(-5.7466837357836305+0j)
S.A.M.,(-5.749503624750161+0j)
TAFKAR,(-5.757215761278427+0j)
Fooj,(-5.7588082847340925+0j)
Magebreaker,(-5.762247688826857+0j)
Mailbox,(-5.762668890704603+0j)
Vlolun Flow,(-5.765080047947782+0j)
BOR,(-5.765458514573474+0j)
SwarmEngine,(-5.767561813829047+0j)
stuffekarl,(-5.767637619759763+0j)
HighlyEducational,(-5.768620413156285+0j)
Ladder,(-5.771865680846581+0j)
Myster,(-5.772625746345324+0j)
Free,(-5.77305883678099+0j)
Gypsy,(-5.773264779939847+0j)
O,(-5.774446693331286+0j)
JonnyLots,(-5.776353070285326+0j)
Bert,(-5.778007039464077+0j)
GOATboy,(-5.780649481898395+0j)
Bloody,(-5.784651724056393+0j)
noodle,(-5.789697383996225+0j)
Asse,(-5.790604919439113+0j)
Dougie,(-5.7926816339493845+0j)
Big L,(-5.792785286789271+0j)
satchel,(-5.793412550445462+0j)
Big Sippy,(-5.793627332207158+0j)
Sells,(-5.79416248461478+0j)
SaggyStardust,(-5.796602379808673+0j)
Endeavor,(-5.797088118867256+0j)
Action Master,(-5.801171015689862+0j)
chuckgoose,(-5.801232126892133+0j)
Jon,(-5.803073436794492+0j)
Satch,(-5.808425122163577+0j)
Flat,(-5.808557380855126+0j)
Dignity,(-5.811517342686997+0j)
bpc1029,(-5.8131327189201905+0j)
Hackerman,(-5.813748474510655+0j)
JJX,(-5.815780897192261+0j)
KeeRo,(-5.817677134313621+0j)
Jessup,(-5.820010620899624+0j)
Cookie?,(-5.820291931058721+0j)
Alice,(-5.824336327830124+0j)
fish,(-5.827730089836963+0j)
TommyHoods,(-5.830083088629447+0j)
Shante_Misawa,(-5.830919635828222+0j)
smack,(-5.831469083448962+0j)
theMerman,(-5.834755610985215+0j)
Connor,(-5.8370424369030225+0j)
SLiCK,(-5.837633291391793+0j)
Hoogsen,(-5.840049822138262+0j)
Karan,(-5.842051491793014+0j)
Phloyd,(-5.842610739315237+0j)
Stan Sasquatch,(-5.845327159350067+0j)
Switchin,(-5.849945447157742+0j)
Alboo,(-5.854214977985936+0j)
InLimbo,(-5.854712804033821+0j)
phazermuffin,(-5.862781833396189+0j)
Erk,(-5.869286757796745+0j)
Low Life,(-5.869367116797396+0j)
Spaghetti,(-5.874516205363657+0j)
Wind,(-5.876138539101444+0j)
Yacques,(-5.8765470411465275+0j)
Thumper,(-5.879637426800765+0j)
Afmbot,(-5.880653830551522+0j)
LEGO,(-5.880820358497141+0j)
Spaz,(-5.884827068979198+0j)
NINTENDOKING,(-5.885108040759739+0j)
Judas,(-5.891777821283245+0j)
GiefKid,(-5.893141449509558+0j)
Ducky,(-5.893565198685993+0j)
Grigliamos,(-5.89363302667681+0j)
nunaTak,(-5.894366216560666+0j)
Zircean,(-5.895964027575444+0j)
Please Don't Hit Me,(-5.8971069177085615+0j)
Aegis,(-5.8975861122993845+0j)
Cygnus,(-5.903336575890481+0j)
Jaboobi,(-5.90911041703016+0j)
AlphaMelon,(-5.910523680093548+0j)
CartOfSwine,(-5.912290393409741+0j)
mouse,(-5.912513878951076+0j)
Begone Thoughts,(-5.917920992911524+0j)
The Cheat,(-5.92001373169413+0j)
Dance!!,(-5.921432723104173+0j)
Larry Parker,(-5.925779722739458+0j)
Spice Fairy,(-5.926690391655706+0j)
JLast,(-5.929327450701199+0j)
Ding0,(-5.931046378109222+0j)
FERF,(-5.931573472662864+0j)
walsky,(-5.937137264395557+0j)
Galvanize,(-5.939198788736884+0j)
Zhivago,(-5.943003298871844+0j)
Zhea,(-5.945156035423704+0j)
Johnknight1,(-5.947209150910774+0j)
Shameless,(-5.951156920134978+0j)
Iffy,(-5.956305288127032+0j)
HandballNat,(-5.958004770999772+0j)
2K12,(-5.961609969011107+0j)
Muxedo,(-5.962660177339453+0j)
Bonz Jovi,(-5.969044354905525+0j)
aeoluxar,(-5.969656846222577+0j)
Rota,(-5.970411052338899+0j)
SypherPhoenix,(-5.970438125176752+0j)
Ryo,(-5.97325165059495+0j)
Douglas.J.Gov,(-5.974870653243777+0j)
Vite,(-5.976370858777049+0j)
fractal,(-5.977613810454222+0j)
Schythed,(-5.978104683963199+0j)
Zenn,(-5.980502724796706+0j)
Raws,(-5.980650354488015+0j)
Butters,(-5.98445883886086+0j)
Kre,(-5.988438199719002+0j)
Msquared,(-5.990974455379422+0j)
Toady,(-5.9958553489179875+0j)
Ubik,(-5.997874778225851+0j)
On Der Eh,(-6.00081456678327+0j)
Ghostchunks,(-6.002117869983951+0j)
Wink,(-6.002373676967116+0j)
Rigz,(-6.004627364173924+0j)
Yeniths,(-6.005939572377824+0j)
ChugsLife,(-6.009908831707315+0j)
Tectonic,(-6.012914101812375+0j)
Bamv9,(-6.018671210591952+0j)
Squeg,(-6.021016783048638+0j)
Codeine Cowboy,(-6.025702139389113+0j)
KrillKilla,(-6.026665890430248+0j)
Buddy,(-6.03098981969746+0j)
Chozo,(-6.031220806928373+0j)
Sassy,(-6.032265424825354+0j)
Spilled Milk,(-6.04023774717045+0j)
SFOP,(-6.043545050915698+0j)
Aerodet,(-6.043944448592076+0j)
PsyRex,(-6.055781048955064+0j)
