,Score
ADMJ,-0.06065144890255425
Badb Catha,-0.06203863546653077
Alta,-0.06684097771877125
cawa,-0.06869672865352694
Oz,-0.07522794658298082
Chappos,-0.0782029665900148
tyotyo,-0.07863861068492439
Katsu,-0.07981361986713464
and Hobbes,-0.08185124454443571
Restfest,-0.0831855175507421
Dylnye,-0.0857336410187872
Tanowsky,-0.09574083900467345
kLUB,-0.09840457705486116
rokita,-0.11311921070143427
Snoggerz,-0.11706625951506534
JinjirBreadMan,-0.12108356259680653
Kobashi,-0.12208913724986066
corn,-0.12377521806823477
MooseEatsBear,-0.12377681339390678
Danny,-0.12401279824041318
にっしん,-0.12862702541217752
Clem,-0.13532353589677637
WokeUpInHarlem,-0.13586890573640664
Drip,-0.14166336425379214
imchef,-0.14363512699250233
MOP,-0.1440071040347487
TooPublic,-0.14526020104019954
Elusive,-0.14849110894968431
Veto,-0.14894116400701396
Lucien,-0.15134136727257408
CurryRice,-0.1543986226158891
GRIdpOOL,-0.1547063642919942
Strider,-0.15474923238494265
SpaceCowboy,-0.16216900412994095
Kered13,-0.1625204086942098
Wito,-0.16302184140828269
OGMilkbone,-0.1635121639999773
Friendly Juice,-0.16360101472051736
neighbor,-0.1674973611961197
Soyo,-0.16838498912441757
Tangananica,-0.16838515885268457
Don Barredora,-0.1705894325090771
Kolby,-0.17449354659644278
clem,-0.17576852035350668
Blue and Yellow Shirt,-0.17633975338892727
Terminal,-0.18146967639476763
DeadMan,-0.1857573693520056
Kush Messaih,-0.18708858347273738
Krackenfire,-0.19674644946958916
Kaguya,-0.1979197966574846
AParkedTruck,-0.20141341957459957
CB,-0.20201398726247888
VinVinn,-0.20283074043432858
Sigmaphied,-0.20448113130664414
yobp,-0.20449151884348538
Dogs_Johnson,-0.20452771487496135
someotherjay,-0.204767413487582
Coastward,-0.20562437836287373
anarcho egoist,-0.2060729039590965
Viper,-0.20825674315479537
Nan,-0.20917206915412212
Kip,-0.2122224000485966
Jolt,-0.2137447686127096
VASH,-0.2144499475141345
Tranimal,-0.21788025656208543
Ampsen,-0.2217530118677189
Scrotie,-0.22412362596434932
Dino,-0.22561060193556326
Doopliss,-0.22671585002849093
Pokisal,-0.232411522574892
Kano,-0.23604394562057562
Ritch$,-0.23625316349355652
chomps owo,-0.23792450247729668
Envity,-0.23919228634793654
kazah,-0.24003548119274454
Cheesybread,-0.24774040187590907
QTCinderella,-0.24813878835159706
Treehouse,-0.24843556645145703
Putasos,-0.25075539758847326
Taiga,-0.2509723307629064
ByeBye,-0.25099481714884303
lain,-0.2521641860772692
SpaceGhost,-0.25415924747410834
Rook,-0.256939210104449
Boggles,-0.2588389187122071
yield,-0.2688251941088271
Swoosh$,-0.2691139866437129
loaf,-0.2703891388416617
liam_bigpunch,-0.27490912880595086
Tian,-0.27598300121447394
Elchimpe,-0.2788321749274001
Luisfer,-0.2821544284157733
Perrin,-0.2873796071130321
Backpack,-0.29852918425417463
Malik,-0.3026199385003612
NyQuil,-0.3052154790532538
DumpyComb,-0.30562045152106077
Serch,-0.3085457129080398
BernZ,-0.30863701666265975
Helix,-0.30884855617881124
Hillary RodHAM,-0.3102708419766227
Smack,-0.31481486475748655
Young Mitch,-0.3157478924508208
Fillie,-0.3197402020881298
Fetti,-0.3207185223543426
Wex,-0.32079824894973097
Kuro,-0.3219757399265938
Beer Full of Fridge,-0.3249067514790922
Spitz,-0.3253788407587179
Jello,-0.3308435155969107
wojak horseman,-0.3321016963960699
Ghandelope,-0.3326812380389743
Lock,-0.33830586066698526
White Lightning,-0.3426292547006078
Spaghetti,-0.3457275649394562
Netplay Joe,-0.345870989268366
Tismatic,-0.3470669980264349
Jere541,-0.34913486169745944
DQJ,-0.3503118450768336
Chia,-0.35082207432576595
Sargnarg,-0.351937895950646
Arvin K,-0.35197427894138755
DrCraig,-0.3551612017410357
Captain Multishine,-0.35638291594902083
Johnny2Fingerz,-0.35670465927967476
Jethrotex,-0.35696588722577793
Frenchy,-0.35697565921194446
Ividboy,-0.3632802042577481
Device,-0.3637560935050512
Spaceman,-0.3683745655211548
Suidt,-0.369137561004262
Doc M,-0.3720506383898394
strapped,-0.3720805210931206
Farza,-0.37438792712046576
Swell,-0.376302009614633
Salo,-0.3765463760904013
AXP,-0.37829971131162243
GONK,-0.3787447394179558
Rai9000,-0.3817767225907067
Fat Boi,-0.3856352713538831
Plata,-0.39106038440987234
Tupperwhy,-0.4055277787475706
Bassmanbran,-0.40812664850370317
eN,-0.40842082331581575
Kull,-0.40997827773454
Q?,-0.4116520401691899
EmceeCurtis,-0.41297358494462877
bella,-0.4140026229115198
Zeldafan28,-0.41517018002681944
Zeldafan,-0.42174599994434736
Zada,-0.4234726716346997
Nicknyte,-0.42529313251952794
Hot x bunz,-0.4263308377938375
ArcaneFox,-0.42675461624805
AltF4,-0.4293492267426735
Destinyfan,-0.43286072637649464
Taterthot,-0.44226801277308425
N8,-0.44245063048844857
grazi,-0.4440863776374837
ChaosBreaker,-0.4547675940086511
kenjr,-0.45514816530712343
JAB,-0.45625485354138284
theswedes,-0.4604921242509312
Slim,-0.4634289508441105
Anderson .Paakistan,-0.4634320109575931
sunriseXpress,-0.46435002557119653
Sylki,-0.46486988529523465
KG,-0.4650911597932273
Miesh,-0.4738618740769762
Cheesy Steve,-0.4746546329983403
Mombacat,-0.4768290172042171
Zulice,-0.4773466080288504
Skeletom,-0.4778946345053572
LilTayNastyTay,-0.4792504944722882
Swooce,-0.482233712731068
TH3MOTOGAM3R,-0.488540825798343
BananaSack,-0.48925758173719625
Mr.Nigel117,-0.4898819722548564
Pippy,-0.4904735947179538
MEAT,-0.49325691721553966
Oak,-0.4957929345935854
BBNG,-0.4971128360314958
joey18wheeler,-0.49754972770380235
SleepySoniks,-0.49777469989076845
EssPy,-0.4994433510032511
+GortÿiR+,-0.5026040835448673
OneNightStanz,-0.5026496676094161
Bitfaced,-0.503220659202728
Brando550,-0.5034261240138185
Pslamist,-0.5094097010812063
Pooch,-0.5100013084886044
Sippin69,-0.5114348036855643
Arti,-0.5144689046940301
qween,-0.5152127974550891
Scorcho,-0.5174971264397199
BilltheChicken,-0.5181154583766704
End,-0.5240590339786131
ANTIFA Super Soldier,-0.5248687969246042
GimR,-0.5282571372009746
WaRR,-0.5292786040053615
yaboitypingcat,-0.529853685736511
Dayleno,-0.5328971338464084
le0n,-0.532897133846409
majesticmoose,-0.5390789759579114
Battery,-0.5402824396737635
yuy,-0.5409757705944611
Toma,-0.5428589426654149
Mariony,-0.5589130465195082
Kash,-0.5602897416781258
CasualKnight,-0.5713471290488321
Rainy Day,-0.5734109865994284
Jangles,-0.5750883083476257
Ragtime Mouse,-0.5752379596214432
c0xbutter,-0.5773897963305279
Baker,-0.5829036631465279
All Meat Wings,-0.5829641487222085
DinoTime,-0.585806425887224
Ogre,-0.5862508848423826
Kung Fu Kenny,-0.5883907311669268
Cooch Scratch,-0.5890964120310133
Pace,-0.5897199792522393
Optimus,-0.590415414911523
Coze,-0.5913655281200749
TLB,-0.5943858045111219
Surff,-0.5949992226429888
Kang96,-0.5969696905264918
Hatchy,-0.5975884161436372
Casual_Flasual,-0.5983689772357881
tiger,-0.6023894081266761
Shakespear,-0.6101324501867813
FrozenFlame,-0.6119323949855946
Supersponge,-0.612185823864841
fFlyFree,-0.614074030107749
American Patriot,-0.6247139301093324
was,-0.6274131958514584
ICsSuck420,-0.6289870173684398
Wonka,-0.6303067189498617
Joukai,-0.6329471575609951
Joshbofa,-0.6346292683498145
whistle,-0.6361952050716297
JpsCrazy,-0.638785488025648
Celsus,-0.6428930015781265
Peachy,-0.6478730716050696
Hooplah,-0.6512411948502033
Skyzim,-0.6544496322606557
jacobcozens,-0.657418104234236
TR3S,-0.6623235241632037
ぬえ,-0.6633642546977268
Mr. Pirc,-0.6642295620939885
Pseudo,-0.6658805715540108
zuzu,-0.6675934279036131
Stro,-0.6682690311824935
goon,-0.6714743178596194
Coomer Simpson,-0.6740414992522565
Ryan Cummings,-0.6777790400265711
Zeph,-0.681009536666795
Doji,-0.684644311952503
Mucho,-0.685842507105973
Frostsniper,-0.6904973562330359
Timestop,-0.6924330211795726
Mento,-0.6988915468340258
Perma,-0.7016164199430568
Berber,-0.7020424534228398
Pato,-0.7020424534228402
solariiii,-0.7020424534228424
Easmo,-0.7023650143482624
Ryce,-0.7034590597037336
witness,-0.7045747335755139
Baby Carrot,-0.7048025680498986
YB Mudbone,-0.7107648478276681
Juno,-0.7122343791679687
ninjamuffin,-0.7130202306013286
SansUndertale,-0.714805716987877
130Mar,-0.7214662786997532
iophglidfy,-0.7252408213738207
Breno,-0.7280584164284711
Fluufy,-0.7352779779547305
Wiggy Jiggy Jed,-0.7353048741444279
DaMuffinMan,-0.7393302030880908
XYZ,-0.7450711482645422
freakinsuk,-0.7458168839666341
oakid,-0.7464289822874811
peebus,-0.7464289822874811
Lambardi,-0.7469881090017754
Rinchan,-0.7525810017411616
TM06,-0.753640388935152
Victawr,-0.7579106803555882
indica,-0.762985434538002
Zxv,-0.7691927349427559
Jerry Shinefeld,-0.7696841251682045
Kaissac,-0.7715851386634756
PTSDSTD,-0.7730641676156582
JustJoe,-0.7731464914742991
RobbieDoggie,-0.7731799157285706
Hoppalot22,-0.773394074700473
Supa,-0.7740931690659947
Unoriginal,-0.7749397253421675
DiscipleOfBorp,-0.7820832251570158
Pluto,-0.7875232587201726
Mixed Bag,-0.7916909542379581
TAH.,-0.7917495450607914
HighOffDank,-0.7941442076048784
Boda,-0.7977578502725207
White,-0.7978495476825511
Fish$,-0.7995568968646278
Roca18,-0.8012978296842854
gasprobs,-0.8017222152493034
Cuzco,-0.8041817400870162
Artmagic,-0.8043962681597288
Synoza,-0.8054390415345299
Aztec Arabia,-0.808370251645711
AurebeshX,-0.811983619278767
Johnno,-0.8139533391530804
swooce,-0.8154038937377552
spuppy,-0.8167106070934869
PSI,-0.8191527655356681
Charlie Wu,-0.8206346388732442
Granny,-0.8229106890607856
Candro,-0.8238583565768152
greenwalk,-0.8238904034523054
Ferdinand,-0.8246792463290457
Greenzo,-0.8248014571717235
Kerchoo,-0.8254360439411507
oyakodon,-0.8296144732311341
Dr Pepper,-0.8318685626387063
Fabreeze,-0.8350015887935358
TourGuide,-0.836805385438077
Daredevil,-0.8406491021111051
gsubs200,-0.840745729714127
Silent Wolf,-0.8472425668293546
ARedLawnChair,-0.847329265000681
Matté,-0.8474225773441135
ZDR,-0.8528025692047332
jR!,-0.8549248277716743
Fetiodas,-0.8569518402236638
Pixel,-0.861513760675999
Penguin,-0.8641328268322472
Cupid,-0.8648851266244701
Salamanderman,-0.865509028098205
Flix,-0.8672956546585717
IronClad,-0.8675520009978437
Winter,-0.8675983902937845
RomTimney,-0.8677737923366748
tilted247,-0.870825462537475
TapeIsMagical,-0.8716790797198786
Rebus,-0.87167907971989
IVY,-0.8725092693586651
Matto,-0.8766667124070748
zenith,-0.8780916599441533
PBJaes,-0.8792528771793173
MusturdMan,-0.8821160203909655
TDP,-0.884370101698787
NaiKai,-0.8859501293466412
winstonz,-0.8890924706550427
HsuChef,-0.8898931867183777
DownTownBrown,-0.8905183599826771
Foolsauce,-0.8918084168440478
Christian,-0.8919265610399545
Serj,-0.8938948663117425
NOYO,-0.8992440243716067
TigerGotYourTongue,-0.90129909898302
Kodi,-0.9044122310436068
Ando,-0.9049457062924038
BS,-0.9072205261385857
4est,-0.9072466646686452
dabbustos,-0.9077725770052578
Hamon,-0.9091943207808486
Revali,-0.9107253386231074
Parky,-0.9122466120207058
Matwood,-0.9180836047571717
Zoro,-0.9183099256136007
Bosley,-0.9194152293389166
Combover,-0.9203692391219811
Daddy Farquaad,-0.9210643445081415
GKO,-0.921811802360972
Blessed,-0.9220490900892373
Wildlands,-0.9232787682687676
wangmanthewang,-0.9297910565122773
Turbo,-0.9411567131404857
Jamb0,-0.9446247496524377
Surge,-0.9464268053717703
Thrift_,-0.9470834674477311
idiothead,-0.9535301486291963
SEB,-0.9537391054020894
JRock,-0.9547076878249727
Hardpelicn,-0.9566465218692348
ven,-0.9568319637808216
prettytall,-0.9588112649508609
Boihood,-0.960053441398041
Yams,-0.9604720948588135
salad,-0.9608105299986438
DryBones,-0.9622293941210822
Maltais,-0.9651115175047604
Wiseclown,-0.9659510702130509
Toasty,-0.9670894344830732
RastaCharmander,-0.9686822791764635
thicceon,-0.9706282501541164
Jared,-0.9798640103207825
legacy,-0.9854437235829467
foof fighter,-0.9863325709058656
32sloppy,-0.9931483214255035
Psyfer,-0.994928200767816
MPK,-0.9965231097637499
Fredriccc,-1.0
Snivy,-1.0003605291760205
Pulch,-1.00053103526443
Ladies,-1.0010326860497347
Falconator 3000,-1.0020123208233978
Cannonball,-1.0073788141410356
Watson,-1.011058323638343
Intern,-1.0138199627722735
Guile,-1.0139778163536484
Tintin,-1.0149445181663663
Gords,-1.015031389956282
$wank,-1.017021042831343
Dr. Drank,-1.0189669764842104
marko,-1.020581342611472
Jacacorn,-1.0241443228220146
Pre-Marital Sex is a Sin,-1.0275633185436908
Daxodox,-1.0283555792249417
Hotrod,-1.029507168916079
Inka Dinka Doo,-1.0374781717752366
Hanky Panky,-1.0375172215452855
heero,-1.040129683353806
DBSammy,-1.0408029555573726
Lonelybair,-1.041379114680216
SirRed,-1.0418127993263764
Mulder,-1.0435699036927684
gerg,-1.0438074138403604
Peanuts,-1.0479243176957342
Shiptur,-1.0479401138141173
octo_putin,-1.0481325264059504
Nivék,-1.0491996733573075
iFuckedYourBitch420,-1.0517370130123604
Jigjug,-1.0537387804599496
Thor,-1.0607812991970649
ARAY,-1.0610840646927526
Copacetic,-1.0625083424004198
D-swizzle,-1.0629798774012227
ValiantHero,-1.0646381580958717
Jackmaster,-1.0670481492852821
Destinite,-1.0679014078904747
Fishhhh_,-1.06797965837268
Delta3445,-1.0683433857468576
TopDeck_,-1.0728354426153115
Dustinthewind,-1.0729357354695543
DCD34,-1.0770437798834616
わーたべ,-1.0775467183705822
GlassWarfare,-1.0828734185323552
Baron,-1.0875090118462838
ProSkyline,-1.0878679195360788
CannonDwarf,-1.090784003504823
Kometeisball,-1.0926018108760247
RepsGuy,-1.0944759969438314
Electric Soldier,-1.095365509292687
Kanzeon,-1.0983490249426682
Velodramatic,-1.0984187361266557
Bravo,-1.09998634117478
hapi,-1.1001169017708046
AllenSnyder,-1.1006358785569552
ZeeBee,-1.1009933938917396
DaDestroyer,-1.10114675012534
wall arms,-1.1040505905367595
Malazin,-1.1046381761620347
Kei,-1.1050394074540182
TheKibk,-1.1071676576665337
Senki,-1.110545567318959
Jalapinecone,-1.1108113899292062
Blunder,-1.1111031752302107
Ellishmoot,-1.113032322220322
SALT#820,-1.1131118931665842
cho,-1.115287696894503
KoopaKev,-1.1157703085601138
Amadeus,-1.115835406474487
NoplS,-1.1165162924292649
Branboss,-1.1187179629293684
Leftraru80,-1.1187358533144725
Glitch,-1.118927526480037
penguinobeano,-1.1191875383323504
BleamsBlibe,-1.1210263820531068
Jam Stevens,-1.1210492846164668
Tavi,-1.1222108784270972
PKP,-1.1226114075344964
Jude,-1.1227861223517737
lapis,-1.123225333139952
Fence,-1.1242567501358174
Morkly,-1.1254036882294502
Keychain,-1.1322936397182566
Anon,-1.1379613329990823
Zok,-1.1387210098075728
Simplicity,-1.13873402661718
DSC,-1.1388927790113201
Qymm,-1.1401110714348413
Missinglinc,-1.1437602938064264
Unknown,-1.1453733815651497
SLUGFEST004,-1.1498002430532641
Mr. O,-1.15144348496124
Zoso,-1.1526614412084566
phrase,-1.1540170942170207
Darkerninja,-1.1542750225178615
CNMLT,-1.1562370033528966
shadefizzle,-1.1573861067022828
Eggert,-1.1575900357021074
GroovyGuyTy,-1.159797235839367
Indio,-1.162885944442586
Kancerveros,-1.1630292320110291
Mooch,-1.1659351374944682
s4m,-1.1665798618134011
KoRT,-1.168133944856115
Atomsk,-1.1693318073462038
Moods,-1.1731668962213582
DavidComic_,-1.1735370520139845
Jay,-1.1736258109341897
Hylian,-1.1771176554558753
Deadstorm,-1.1777568283238415
MaxD,-1.1795000029521545
IDCrisis,-1.183053582010328
Lets Go Joey,-1.1835779850346575
TheFool,-1.1860569681285762
Works,-1.187637718029683
Risky Pullout,-1.188591090857949
Irish,-1.1908998877222634
Fatigue,-1.1932907719155024
Tieler69,-1.1945319216543933
Edo,-1.195647666912275
Dillonois,-1.1960017904970548
Lemon Zest,-1.1960518311647952
jmlee337,-1.1963046440843068
KURU,-1.1998097205117602
HoshJarrod,-1.2011851288144455
LuuBluu,-1.201839570717006
Flow,-1.2023356764942204
magnolia,-1.2029726254851918
G.Lok,-1.204029787743432
GLEN,-1.2062632139416265
Deja,-1.2066953596875405
BIG PUMPA,-1.206744635646301
Drapery,-1.2102888076754357
Amol,-1.212195750657259
Mint,-1.2132258832124307
Squire,-1.215080507414679
Conker,-1.2151426253936455
Phloyd,-1.2153702714563455
GAB!,-1.21566599122282
FFFFFFFFFFFFFF,-1.2166248161063709
Lando98,-1.217423073325235
gablito,-1.2178665259097539
Guaripolo,-1.218016616192069
joa,-1.2180227755623707
MCC,-1.2182625271824312
Pythagoras,-1.220356151016075
manu_js,-1.2206097982882969
Jimmy_wack,-1.220616270557211
vasheame,-1.2207521675229067
SnfBM,-1.2212749933153382
Jay Tea,-1.2227470685356319
Ensindic,-1.2230061720618597
MornagJ,-1.2232213619746595
AIex,-1.226918592087264
NessKwik,-1.2273806086480898
Pepper Pants,-1.228053208890081
PGW,-1.2286200430709013
Diego,-1.2290270747183625
Buttons,-1.2303069177014738
Diablon,-1.231634342685532
Koopi,-1.2337394889479687
Pureleaf,-1.2357761353174537
yopp,-1.2399741522304681
Treeko,-1.240341496468103
The Weegi,-1.2409094866321584
Mr.Speedman,-1.2413584957076838
Balu,-1.2445259475674004
platypus,-1.2480760175973078
Semble,-1.2481116888021684
Mspaint,-1.2489227706573698
prebdo,-1.250411127867204
anthony,-1.2504111278672054
Fisfity,-1.2504307693650198
M@?!,-1.2523725300313515
Conraz,-1.2534295803029485
Chevrium,-1.254474694914917
Kovac,-1.2570477145763337
Algar,-1.2585838301134462
Marlz,-1.2685271401509686
Mias,-1.2688959427015716
Darmanii,-1.2703267583004068
Teepee,-1.2705739594281884
Goofy,-1.2723973456538338
RaiOTF,-1.2733332141901226
Chang,-1.2742968692964745
rockandroll805,-1.2756133825242675
techy,-1.2764637204412734
Haupp,-1.2771218871294046
Lentil,-1.2777498071731952
KLOB,-1.2788321749273999
fangster pee pee,-1.279333749286665
MacTheStampede,-1.285604965055086
TK,-1.2861130476317146
Afghans,-1.2929339603307168
Antic,-1.2950627450854704
MacAntonio,-1.2953798043917357
Bestest Pals,-1.296182216424023
Moshi,-1.2992265202579902
PrettyBoyFloyd,-1.2998116012229772
Ps3,-1.3006818103218944
Pajarito,-1.301884027607965
Red,-1.3038187674673074
Yho,-1.3053173974448056
DOTjpg,-1.306483922825748
Devin1300,-1.3094456519486752
Jag,-1.310685932880372
Beanison,-1.3115262480744918
Tse,-1.3136451946574725
GatoR,-1.3142671606002316
Lo Wang,-1.3150446671874394
Tulip,-1.3166201024180038
s0und,-1.316741611032656
Nasser,-1.3170815373996119
Jabuns,-1.318928925859035
Korean King,-1.323743583961968
ejazz,-1.3237435839619685
High-C,-1.3299339804172892
Yooj,-1.33130438192223
Shu Shine,-1.3322042899828808
thekid,-1.3322396391794977
FlLFFl,-1.333926673237388
DrewPeacock,-1.3372485090980484
Shamowzow,-1.3382086587013744
philmane,-1.3382318025117128
Nuffball,-1.3387363432079107
Gainz,-1.3419661361423787
Barless,-1.3421742322142194
vengrill,-1.3437212108039505
Starman,-1.344760760768092
blippyjacob,-1.3474305902225254
Poxx,-1.3501215321748854
GirthDad,-1.3502417549232408
TomGuy,-1.3537110650433037
Boof,-1.360002531009493
Taichou,-1.36193245963194
SK92,-1.3636324048101294
Mickey Mouse,-1.3637198409262972
Lesk,-1.3644940177144638
Subtle T,-1.3665406990751048
OJeezOMan,-1.3692920433903044
destylao,-1.3737151828209662
DeanieWeenie,-1.3768993013496125
mckhire,-1.3781890022442012
LinksDad,-1.3804167950475488
WaXx,-1.3805688084569852
Devlon,-1.3845653117392085
MrChuckles,-1.385184534756954
LeapingLionz11,-1.3852735149105646
Approvedboat,-1.3866342005168986
MVZY,-1.388976247723177
Owen,-1.3901888040287456
Cowie,-1.3906249555857897
Dilla,-1.3929257983624168
Apricot,-1.393571730437573
Gazm,-1.3947679125349195
Escargot,-1.3992526140054669
ratdotgov,-1.4011957344226191
sand france,-1.4050322743241108
Rowan,-1.405473062563939
Dro,-1.4058071177406868
FreeSSBM,-1.4080300952623948
Zenvolio,-1.4081054454062025
CristoA,-1.410587383603035
Nickolish,-1.4161579259215118
Sonata,-1.4166087087763533
Nostirak,-1.4173006813668854
The Fury,-1.4175191401647003
Cham!,-1.4209857049366676
Mortality,-1.422521212471166
Gatdomom,-1.4236870080685118
Brazmonkey,-1.4280385514576892
caius,-1.4340842352198768
Akiva,-1.437471723874152
ABC,-1.437827637800293
Snorlaxative,-1.4395912602133798
Kmandawg,-1.4460725128513867
commonjew,-1.4480916518990181
Mintygreen,-1.4492107933023914
Jellovox,-1.4513622722069888
Alucard,-1.452860187766099
Deep40k,-1.4538368071835344
Los Feratu,-1.454733504824333
dog,-1.455926010363409
Sur,-1.4578981124783161
HaveAGoodTime,-1.4582020532823405
Duna_,-1.4654154670239652
Strat?,-1.4658781216914556
Skrad,-1.467849820405828
NoJuan,-1.4709511807298756
Lomax,-1.4733211856962622
Proga,-1.4742336873306847
Wale,-1.474466769851269
Hollow,-1.4745816161229375
Kay,-1.47513023371697
Cisco,-1.476189923416319
Braven,-1.4773448257750568
42nd,-1.4789462505243325
Unfair,-1.4816302507520955
Phosphate,-1.4846500205354367
Osiris,-1.484946556414926
Stin,-1.4853051536226838
zangyboi,-1.4854854020906711
wafis,-1.4866148612362524
GirthDaddyJ,-1.4871707329743287
Abszol,-1.4937409498114125
Phantom,-1.4939607985871879
mom?,-1.494225160042265
JustinOrSnow,-1.5021791214866755
BLAST,-1.5031837946261504
Bri,-1.505075543919569
raff,-1.514069148037684
Robert,-1.5157806700390486
IcyShoota,-1.5163921405063971
Dou,-1.5183541231362905
Geedra,-1.5184462663447436
toopercentmilk,-1.5207007267907326
hounvs,-1.521284812620657
Sean,-1.5219409911933237
Muxedo,-1.5246574556816932
Bowman,-1.5254026378425505
Streax,-1.5257239870743853
Greyduck,-1.5272402078608922
gloob,-1.5275883203638205
RIDENS,-1.527588320363821
Pudge,-1.5280352700799757
irrelevant,-1.5290793196165948
Faraday,-1.5298793449788899
Seth,-1.530404973200016
Nook,-1.5312307202090358
SOLO,-1.5335973870340431
Peep,-1.5346808760749837
Ryan_K,-1.5395352787637933
Professor C-Dawg,-1.5400356483843716
Axel,-1.5462091550302706
2SLO,-1.5484408659428708
Lute!,-1.550010895008826
rudelic,-1.5535526479110988
dooi,-1.5569799696757218
Misst,-1.5576389597457916
Mona,-1.5582022425061097
Sproll,-1.5582022425061106
flarebear,-1.5587883599857462
Stereo,-1.558894422236755
Carp,-1.5627843325199642
Dopameme,-1.5636427238169281
topkeki,-1.567641058524995
Chico Bonito,-1.5687032125952407
hckr,-1.5689822497343409
EDGE!,-1.5800551252910853
MattC,-1.5815785032589795
YoungCorgi,-1.581905017001724
Cyrus,-1.5823303951334884
Horde,-1.5859971856724038
ATD,-1.5869462316531755
SkyVanguard,-1.586959743678553
MaxJacks,-1.5892977473353578
azazel,-1.5926612020839053
Vitals,-1.5945388908800833
C.O.D.E,-1.5954773475669268
Ozsu,-1.5964956341061218
Swasted,-1.59730981953616
AfroSakurai,-1.6021413876642276
Zoned,-1.6039517821983091
Viridian,-1.6053784073647437
Shucklin,-1.6065713983110608
BaconEggNCheese,-1.6072689787963537
PKCrescent,-1.6084434555834495
Alex828,-1.6087938736585252
Brozan,-1.6120533944415927
kounmpo,-1.6123353339944733
Skitni,-1.6128772278139625
LEYZARZ,-1.6133246140710091
BOOTYMEAT,-1.6144948701884148
Celsius,-1.616012899153437
CaKe,-1.6165462293330877
Goose,-1.61927788912046
kawa,-1.6193458356301342
BigGecko01,-1.619481432766998
Yurg,-1.619539189849466
Bulbnut,-1.6237631575414668
neopetsuser17,-1.6253851748503503
chris autumn,-1.633484748368272
Bébé Lou,-1.6411546227847886
_Boots,-1.644857121436441
ClyveDaddy,-1.6464820369568889
Dab Souljaboy,-1.6520476018408754
White Rice,-1.654775252721941
Solaris,-1.6564813217152445
Timtempor,-1.6566337932058852
Sativa,-1.656755756277518
DadMilk,-1.6577184135729022
Envioux,-1.657722979261139
ふぁいる,-1.6596087344785173
Sanicola,-1.6598603490213388
Baylean,-1.6604490480403888
Mentat,-1.6622498961633292
Naps,-1.666688523210323
BlueCLouds,-1.669211947737047
Laelaps,-1.6795878534736854
Freekleef,-1.6806168282203302
~Fez~,-1.6819085286090596
Russle Steel,-1.682684456618059
LeeT,-1.6827028231618302
Kevuasa,-1.6831643540428847
Ariana Grande,-1.6832328436988881
Gomi,-1.6869317406713513
Rusty James,-1.6893582986763938
SB Chuuper,-1.690498625629965
SweetDee,-1.6908075135291265
InfiniteBlammo,-1.6945137638809313
Doctors Without Borders,-1.6946928640769556
Thundaga,-1.6957063985863712
JTJ,-1.6967690510413322
Ranch,-1.697496140805681
Kamex,-1.6975304221837433
TenQueue,-1.6982229045038988
sp0rk,-1.7010271285809684
Scrandino,-1.7022127658945396
SKRT,-1.7041301467688306
Bach,-1.7048863759742618
Flyr,-1.7062108596304029
ECNALUMBA,-1.7069747289668695
Daddiest,-1.7070195966076056
Dr. Dro,-1.7073244689981908
CZIN,-1.7073762938040504
Aanndy mijas,-1.7098113783464295
pchoi,-1.710119270495932
FapMaster69,-1.7135212573874532
Zioxiis,-1.7157488397462703
Figs,-1.7255694822638354
Atom,-1.7257542937297847
Photonic,-1.7268899986893032
rawflipkick,-1.730317094745168
Wedge,-1.731607294734394
Boz,-1.732474629240631
Big Huge Man,-1.7333327165685735
Whiskus,-1.7340815984392883
meredith,-1.7342780592527394
Bman,-1.735062456164419
Steady,-1.73839836332259
Tesner,-1.739494185531326
rose cat,-1.7449121032494364
Mikey,-1.746926677155356
Leaf,-1.748110907065878
GZA,-1.748727083325688
Hobbit,-1.748727083325689
LocalizeIt,-1.751760885918424
Paisley James,-1.7544386591810224
taz3141,-1.758027886105619
Tapis,-1.7584628845608803
Heavenwolf8,-1.7629871877447914
Triton,-1.7629871877447922
Bucktown,-1.7645305797744282
Deuceswild21,-1.7647966916755506
AGman,-1.765492841618015
Sivr,-1.7685873056203654
mist,-1.773369622211073
sea,-1.7771067590421723
Smegma Jones,-1.7791102235173208
Vastiku,-1.7798054304855102
M'Memer,-1.7831313874627144
MrPoopy,-1.792241221620147
Special K,-1.7940516242402902
KozyCat,-1.7940564024790815
Pigg,-1.799185808095242
_________________,-1.8017110630995465
Sam,-1.8031964091119708
BuZz,-1.803238705499082
PsycheMike,-1.803887891056824
Turbo Gilman,-1.8075212522017425
CRACKDOG,-1.8114177013354649
dp,-1.812111622778923
Big Wood,-1.8133127628726118
Milk Mafia Master,-1.8149582834374727
BattlePenguin,-1.8184852078222913
ConnorPBR,-1.8195066774020294
skeetman,-1.8201955646103887
Blush,-1.8209907847513453
chekin,-1.8293959965867437
Loser,-1.8330727883788027
Snorzy,-1.8362555197003776
Sky Williams IRS $$,-1.8390611130773875
WonderBread,-1.8399547404972068
Munchies,-1.84003694440019
Izanami,-1.8416391955852702
GamingGrahampa,-1.8434827063173604
Zefv,-1.8455637197213726
Edge,-1.8455813714734854
Snails,-1.8459072502507992
Wilford Brimley,-1.8477123781486657
ZerKirL,-1.849106500073254
Squazzil,-1.8491627159879302
Grimmer,-1.8524300319822473
